"Location","Treatment","Details","TrapID","Longitude","Latitude","TransplantDate","DispInstallDate","TrapInstallDate","AssessmentNumber","SamplingDate","nYSB","DaysOfCatch","DATI","DADI","DAT","mothsperday","DetailsF","PlaceF","logDaysOfCatch","DATscaled","SamplingDateC","numericDate","nYSB2"
"Miryalaguda","T6","CGP",604,79.6064189248815,16.9414464845438,2023-08-27,NA,2023-08-31,4,2023-10-10,5,10,40,NA,44,0.5,"CGP","Miryalaguda",2.30258509299405,-0.325732596032238,"2023-10-10",58,13
"Burdwan","T3","trt C",301,87.8308954975907,23.386223941135,2023-08-24,2023-08-27,2023-08-27,4,2023-10-06,2,10,40,40,43,0.2,"trt C","Burdwan",2.30258509299405,-0.364526878971465,"2023-10-06",54,2
"Burdwan","T3","trt C",302,87.8298994975907,23.386105941135,2023-08-24,2023-08-27,2023-08-27,4,2023-10-06,3,10,40,40,43,0.3,"trt C","Burdwan",2.30258509299405,-0.364526878971465,"2023-10-06",54,3
"Burdwan","T3","trt C",303,87.8296944975907,23.385158941135,2023-08-24,2023-08-27,2023-08-27,4,2023-10-06,2,10,40,40,43,0.2,"trt C","Burdwan",2.30258509299405,-0.364526878971465,"2023-10-06",54,2
"Burdwan","T3","trt C",304,87.8306784975907,23.385307941135,2023-08-24,2023-08-27,2023-08-27,4,2023-10-06,0,10,40,40,43,0,"trt C","Burdwan",2.30258509299405,-0.364526878971465,"2023-10-06",54,0
"Burdwan","T6","CGP",601,87.8213954975907,23.395288941135,2023-08-26,NA,2023-08-28,4,2023-10-06,0,9,39,NA,41,0,"CGP","Burdwan",2.19722457733622,-0.442115444849918,"2023-10-06",54,3
"Burdwan","T6","CGP",602,87.8204314975907,23.395269941135,2023-08-26,NA,2023-08-28,4,2023-10-06,5,9,39,NA,41,0.555555555555556,"CGP","Burdwan",2.19722457733622,-0.442115444849918,"2023-10-06",54,7
"Burdwan","T6","CGP",603,87.8202214975907,23.394350941135,2023-08-26,NA,2023-08-28,4,2023-10-06,10,9,39,NA,41,1.11111111111111,"CGP","Burdwan",2.19722457733622,-0.442115444849918,"2023-10-06",54,11
"Burdwan","T6","CGP",604,87.8212294975907,23.394386941135,2023-08-26,NA,2023-08-28,4,2023-10-06,3,9,39,NA,41,0.333333333333333,"CGP","Burdwan",2.19722457733622,-0.442115444849918,"2023-10-06",54,6
"Rajnandgaon","T3","trt C",301,80.8212941264725,21.0383757146132,2023-07-24,2023-08-06,2023-08-06,5,2023-09-26,0,10,51,51,64,0,"trt C","Rajnandgaon",2.30258509299405,0.450153062752297,"2023-09-26",44,0
"Rajnandgaon","T3","trt C",302,80.8203211264725,21.0383617146132,2023-07-24,2023-08-06,2023-08-06,5,2023-09-26,0,10,51,51,64,0,"trt C","Rajnandgaon",2.30258509299405,0.450153062752297,"2023-09-26",44,0
"Rajnandgaon","T3","trt C",303,80.8203211264725,21.0375137146132,2023-07-24,2023-08-06,2023-08-06,5,2023-09-26,0,10,51,51,64,0,"trt C","Rajnandgaon",2.30258509299405,0.450153062752297,"2023-09-26",44,0
"Rajnandgaon","T3","trt C",304,80.8212941264725,21.0375637146132,2023-07-24,2023-08-06,2023-08-06,5,2023-09-26,0,10,51,51,64,0,"trt C","Rajnandgaon",2.30258509299405,0.450153062752297,"2023-09-26",44,0
"Rajnandgaon","T6","CGP",601,80.8107381264725,21.0319317146132,2023-07-27,NA,2023-08-06,5,2023-09-26,0,10,51,NA,61,0,"CGP","Rajnandgaon",2.30258509299405,0.333770213934617,"2023-09-26",44,1
"Rajnandgaon","T6","CGP",602,80.8097081264725,21.0320317146132,2023-07-27,NA,2023-08-06,5,2023-09-26,0,10,51,NA,61,0,"CGP","Rajnandgaon",2.30258509299405,0.333770213934617,"2023-09-26",44,25
"Rajnandgaon","T6","CGP",603,80.8094421264725,21.0311737146132,2023-07-27,NA,2023-08-06,5,2023-09-26,0,10,51,NA,61,0,"CGP","Rajnandgaon",2.30258509299405,0.333770213934617,"2023-09-26",44,1
"Rajnandgaon","T6","CGP",604,80.8105981264725,21.0310837146132,2023-07-27,NA,2023-08-06,5,2023-09-26,0,10,51,NA,61,0,"CGP","Rajnandgaon",2.30258509299405,0.333770213934617,"2023-09-26",44,1
"US Nagar","T3","trt C",301,79.452721867125,28.873280869784,2023-08-01,2023-08-04,2023-08-04,5,2023-09-25,1,11,52,52,55,0.0909090909090909,"trt C","US Nagar",2.39789527279837,0.101004516299256,"2023-09-25",43,1
"US Nagar","T3","trt C",302,79.451724867125,28.873684869784,2023-08-01,2023-08-04,2023-08-04,5,2023-09-25,6,11,52,52,55,0.545454545454545,"trt C","US Nagar",2.39789527279837,0.101004516299256,"2023-09-25",43,6
"US Nagar","T3","trt C",303,79.451338867125,28.872853869784,2023-08-01,2023-08-04,2023-08-04,5,2023-09-25,8,11,52,52,55,0.727272727272727,"trt C","US Nagar",2.39789527279837,0.101004516299256,"2023-09-25",43,8
"US Nagar","T3","trt C",304,79.452261867125,28.872411869784,2023-08-01,2023-08-04,2023-08-04,5,2023-09-25,2,11,52,52,55,0.181818181818182,"trt C","US Nagar",2.39789527279837,0.101004516299256,"2023-09-25",43,2
"US Nagar","T6","CGP",601,79.456439867125,28.876068869784,2023-08-02,NA,2023-08-04,5,2023-09-24,26,10,51,NA,53,2.6,"CGP","US Nagar",2.30258509299405,0.0234159504208029,"2023-09-24",42,28
"US Nagar","T6","CGP",602,79.455479867125,28.876378869784,2023-08-02,NA,2023-08-04,5,2023-09-24,15,10,51,NA,53,1.5,"CGP","US Nagar",2.30258509299405,0.0234159504208029,"2023-09-24",42,16
"US Nagar","T6","CGP",603,79.455051867125,28.875568869784,2023-08-02,NA,2023-08-04,5,2023-09-24,9,10,51,NA,53,0.9,"CGP","US Nagar",2.30258509299405,0.0234159504208029,"2023-09-24",42,17
"US Nagar","T6","CGP",604,79.456047867125,28.875274869784,2023-08-02,NA,2023-08-04,5,2023-09-24,13,10,51,NA,53,1.3,"CGP","US Nagar",2.30258509299405,0.0234159504208029,"2023-09-24",42,15
"Suryapet","T3","trt C",301,79.6566922759329,16.7917814585531,2023-08-22,2023-08-26,2023-08-26,5,2023-10-15,1,10,50,50,54,0.1,"trt C","Suryapet",2.30258509299405,0.0622102333600296,"2023-10-15",63,1
"Suryapet","T3","trt C",302,79.6559132759329,16.7920244585531,2023-08-22,2023-08-26,2023-08-26,5,2023-10-15,0,10,50,50,54,0,"trt C","Suryapet",2.30258509299405,0.0622102333600296,"2023-10-15",63,0
"Suryapet","T3","trt C",303,79.6555882759329,16.7911034585531,2023-08-22,2023-08-26,2023-08-26,5,2023-10-15,0,10,50,50,54,0,"trt C","Suryapet",2.30258509299405,0.0622102333600296,"2023-10-15",63,0
"Suryapet","T3","trt C",304,79.6564232759329,16.7908374585531,2023-08-22,2023-08-26,2023-08-26,5,2023-10-15,2,10,50,50,54,0.2,"trt C","Suryapet",2.30258509299405,0.0622102333600296,"2023-10-15",63,2
"Suryapet","T6","CGP",601,79.6488782759329,16.7785404585531,2023-08-24,NA,2023-08-26,5,2023-10-15,6,10,50,NA,52,0.6,"CGP","Suryapet",2.30258509299405,-0.0153783325184239,"2023-10-15",63,10
"Suryapet","T6","CGP",602,79.6482682759329,16.7792304585531,2023-08-24,NA,2023-08-26,5,2023-10-15,12,10,50,NA,52,1.2,"CGP","Suryapet",2.30258509299405,-0.0153783325184239,"2023-10-15",63,14
"Suryapet","T6","CGP",603,79.6477852759329,16.7785184585531,2023-08-24,NA,2023-08-26,5,2023-10-15,4,10,50,NA,52,0.4,"CGP","Suryapet",2.30258509299405,-0.0153783325184239,"2023-10-15",63,5
"Suryapet","T6","CGP",604,79.6485022759329,16.7778944585531,2023-08-24,NA,2023-08-26,5,2023-10-15,2,10,50,NA,52,0.2,"CGP","Suryapet",2.30258509299405,-0.0153783325184239,"2023-10-15",63,17
"Miryalaguda","T3","trt C",301,79.6067559248815,16.9563524845438,2023-08-26,2023-08-31,2023-08-31,5,2023-10-20,0,10,50,50,55,0,"trt C","Miryalaguda",2.30258509299405,0.101004516299256,"2023-10-20",68,0
"Miryalaguda","T3","trt C",302,79.6058219248815,16.9566354845438,2023-08-26,2023-08-31,2023-08-31,5,2023-10-20,0,10,50,50,55,0,"trt C","Miryalaguda",2.30258509299405,0.101004516299256,"2023-10-20",68,0
"Miryalaguda","T3","trt C",303,79.6054889248815,16.9557184845438,2023-08-26,2023-08-31,2023-08-31,5,2023-10-20,1,10,50,50,55,0.1,"trt C","Miryalaguda",2.30258509299405,0.101004516299256,"2023-10-20",68,1
"Miryalaguda","T3","trt C",304,79.6064559248815,16.9554354845438,2023-08-26,2023-08-31,2023-08-31,5,2023-10-20,1,10,50,50,55,0.1,"trt C","Miryalaguda",2.30258509299405,0.101004516299256,"2023-10-20",68,1
"Miryalaguda","T6","CGP",601,79.6065449248815,16.9422844845438,2023-08-27,NA,2023-08-31,5,2023-10-20,8,10,50,NA,54,0.8,"CGP","Miryalaguda",2.30258509299405,0.0622102333600296,"2023-10-20",68,15
"Miryalaguda","T6","CGP",602,79.6054629248815,16.9425384845438,2023-08-27,NA,2023-08-31,5,2023-10-20,13,10,50,NA,54,1.3,"CGP","Miryalaguda",2.30258509299405,0.0622102333600296,"2023-10-20",68,13
"Miryalaguda","T6","CGP",603,79.6053339248815,16.9416754845438,2023-08-27,NA,2023-08-31,5,2023-10-20,10,10,50,NA,54,1,"CGP","Miryalaguda",2.30258509299405,0.0622102333600296,"2023-10-20",68,13
"Miryalaguda","T6","CGP",604,79.6064189248815,16.9414464845438,2023-08-27,NA,2023-08-31,5,2023-10-20,6,10,50,NA,54,0.6,"CGP","Miryalaguda",2.30258509299405,0.0622102333600296,"2023-10-20",68,8
"Burdwan","T3","trt C",301,87.8308954975907,23.386223941135,2023-08-24,2023-08-27,2023-08-27,5,2023-10-16,1,10,50,50,53,0.1,"trt C","Burdwan",2.30258509299405,0.0234159504208029,"2023-10-16",64,2
"Burdwan","T3","trt C",302,87.8298994975907,23.386105941135,2023-08-24,2023-08-27,2023-08-27,5,2023-10-16,5,10,50,50,53,0.5,"trt C","Burdwan",2.30258509299405,0.0234159504208029,"2023-10-16",64,5
"Burdwan","T3","trt C",303,87.8296944975907,23.385158941135,2023-08-24,2023-08-27,2023-08-27,5,2023-10-16,2,10,50,50,53,0.2,"trt C","Burdwan",2.30258509299405,0.0234159504208029,"2023-10-16",64,2
"Burdwan","T3","trt C",304,87.8306784975907,23.385307941135,2023-08-24,2023-08-27,2023-08-27,5,2023-10-16,3,10,50,50,53,0.3,"trt C","Burdwan",2.30258509299405,0.0234159504208029,"2023-10-16",64,3
"Burdwan","T6","CGP",601,87.8213954975907,23.395288941135,2023-08-26,NA,2023-08-28,5,2023-10-17,2,11,50,NA,52,0.181818181818182,"CGP","Burdwan",2.39789527279837,-0.0153783325184239,"2023-10-17",65,5
"Burdwan","T6","CGP",602,87.8204314975907,23.395269941135,2023-08-26,NA,2023-08-28,5,2023-10-17,4,11,50,NA,52,0.363636363636364,"CGP","Burdwan",2.39789527279837,-0.0153783325184239,"2023-10-17",65,4
"Burdwan","T6","CGP",603,87.8202214975907,23.394350941135,2023-08-26,NA,2023-08-28,5,2023-10-17,0,11,50,NA,52,0,"CGP","Burdwan",2.39789527279837,-0.0153783325184239,"2023-10-17",65,1
"Burdwan","T6","CGP",604,87.8212294975907,23.394386941135,2023-08-26,NA,2023-08-28,5,2023-10-17,9,11,50,NA,52,0.818181818181818,"CGP","Burdwan",2.39789527279837,-0.0153783325184239,"2023-10-17",65,20
"Rajnandgaon","T3","trt C",301,80.8212941264725,21.0383757146132,2023-07-24,2023-08-06,2023-08-06,6,2023-10-06,0,10,61,61,74,0,"trt C","Rajnandgaon",2.30258509299405,0.838095892144565,"2023-10-06",54,0
"Rajnandgaon","T3","trt C",302,80.8203211264725,21.0383617146132,2023-07-24,2023-08-06,2023-08-06,6,2023-10-06,0,10,61,61,74,0,"trt C","Rajnandgaon",2.30258509299405,0.838095892144565,"2023-10-06",54,0
"Rajnandgaon","T3","trt C",303,80.8203211264725,21.0375137146132,2023-07-24,2023-08-06,2023-08-06,6,2023-10-06,0,10,61,61,74,0,"trt C","Rajnandgaon",2.30258509299405,0.838095892144565,"2023-10-06",54,0
"Rajnandgaon","T3","trt C",304,80.8212941264725,21.0375637146132,2023-07-24,2023-08-06,2023-08-06,6,2023-10-06,0,10,61,61,74,0,"trt C","Rajnandgaon",2.30258509299405,0.838095892144565,"2023-10-06",54,1
"Rajnandgaon","T6","CGP",601,80.8107381264725,21.0319317146132,2023-07-27,NA,2023-08-06,6,2023-10-06,0,10,61,NA,71,0,"CGP","Rajnandgaon",2.30258509299405,0.721713043326885,"2023-10-06",54,15
"Rajnandgaon","T6","CGP",602,80.8097081264725,21.0320317146132,2023-07-27,NA,2023-08-06,6,2023-10-06,0,10,61,NA,71,0,"CGP","Rajnandgaon",2.30258509299405,0.721713043326885,"2023-10-06",54,4
"Rajnandgaon","T6","CGP",603,80.8094421264725,21.0311737146132,2023-07-27,NA,2023-08-06,6,2023-10-06,0,10,61,NA,71,0,"CGP","Rajnandgaon",2.30258509299405,0.721713043326885,"2023-10-06",54,7
"Rajnandgaon","T6","CGP",604,80.8105981264725,21.0310837146132,2023-07-27,NA,2023-08-06,6,2023-10-06,0,10,61,NA,71,0,"CGP","Rajnandgaon",2.30258509299405,0.721713043326885,"2023-10-06",54,6
"US Nagar","T3","trt C",301,79.452721867125,28.873280869784,2023-08-01,2023-08-04,2023-08-04,6,2023-10-04,0,9,61,61,64,0,"trt C","US Nagar",2.19722457733622,0.450153062752297,"2023-10-04",52,0
"US Nagar","T3","trt C",302,79.451724867125,28.873684869784,2023-08-01,2023-08-04,2023-08-04,6,2023-10-04,0,9,61,61,64,0,"trt C","US Nagar",2.19722457733622,0.450153062752297,"2023-10-04",52,1
"US Nagar","T3","trt C",303,79.451338867125,28.872853869784,2023-08-01,2023-08-04,2023-08-04,6,2023-10-04,1,9,61,61,64,0.111111111111111,"trt C","US Nagar",2.19722457733622,0.450153062752297,"2023-10-04",52,1
"US Nagar","T3","trt C",304,79.452261867125,28.872411869784,2023-08-01,2023-08-04,2023-08-04,6,2023-10-04,1,9,61,61,64,0.111111111111111,"trt C","US Nagar",2.19722457733622,0.450153062752297,"2023-10-04",52,1
"US Nagar","T6","CGP",601,79.456439867125,28.876068869784,2023-08-02,NA,2023-08-04,6,2023-10-04,43,10,61,NA,63,4.3,"CGP","US Nagar",2.30258509299405,0.411358779813071,"2023-10-04",52,44
"US Nagar","T6","CGP",602,79.455479867125,28.876378869784,2023-08-02,NA,2023-08-04,6,2023-10-04,39,10,61,NA,63,3.9,"CGP","US Nagar",2.30258509299405,0.411358779813071,"2023-10-04",52,41
"US Nagar","T6","CGP",603,79.455051867125,28.875568869784,2023-08-02,NA,2023-08-04,6,2023-10-04,47,10,61,NA,63,4.7,"CGP","US Nagar",2.30258509299405,0.411358779813071,"2023-10-04",52,49
"US Nagar","T6","CGP",604,79.456047867125,28.875274869784,2023-08-02,NA,2023-08-04,6,2023-10-04,41,10,61,NA,63,4.1,"CGP","US Nagar",2.30258509299405,0.411358779813071,"2023-10-04",52,42
"Suryapet","T3","trt C",301,79.6566922759329,16.7917814585531,2023-08-22,2023-08-26,2023-08-26,6,2023-10-25,2,10,60,60,64,0.2,"trt C","Suryapet",2.30258509299405,0.450153062752297,"2023-10-25",73,2
"Suryapet","T3","trt C",302,79.6559132759329,16.7920244585531,2023-08-22,2023-08-26,2023-08-26,6,2023-10-25,0,10,60,60,64,0,"trt C","Suryapet",2.30258509299405,0.450153062752297,"2023-10-25",73,0
"Suryapet","T3","trt C",303,79.6555882759329,16.7911034585531,2023-08-22,2023-08-26,2023-08-26,6,2023-10-25,1,10,60,60,64,0.1,"trt C","Suryapet",2.30258509299405,0.450153062752297,"2023-10-25",73,1
"Suryapet","T3","trt C",304,79.6564232759329,16.7908374585531,2023-08-22,2023-08-26,2023-08-26,6,2023-10-25,0,10,60,60,64,0,"trt C","Suryapet",2.30258509299405,0.450153062752297,"2023-10-25",73,0
"Suryapet","T6","CGP",601,79.6488782759329,16.7785404585531,2023-08-24,NA,2023-08-26,6,2023-10-25,1,10,60,NA,62,0.1,"CGP","Suryapet",2.30258509299405,0.372564496873844,"2023-10-25",73,2
"Suryapet","T6","CGP",602,79.6482682759329,16.7792304585531,2023-08-24,NA,2023-08-26,6,2023-10-25,0,10,60,NA,62,0,"CGP","Suryapet",2.30258509299405,0.372564496873844,"2023-10-25",73,1
"Suryapet","T6","CGP",603,79.6477852759329,16.7785184585531,2023-08-24,NA,2023-08-26,6,2023-10-25,0,10,60,NA,62,0,"CGP","Suryapet",2.30258509299405,0.372564496873844,"2023-10-25",73,4
"Suryapet","T6","CGP",604,79.6485022759329,16.7778944585531,2023-08-24,NA,2023-08-26,6,2023-10-25,0,10,60,NA,62,0,"CGP","Suryapet",2.30258509299405,0.372564496873844,"2023-10-25",73,0
"Miryalaguda","T3","trt C",301,79.6067559248815,16.9563524845438,2023-08-26,2023-08-31,2023-08-31,6,2023-10-30,0,10,60,60,65,0,"trt C","Miryalaguda",2.30258509299405,0.488947345691524,"2023-10-30",78,0
"Miryalaguda","T3","trt C",302,79.6058219248815,16.9566354845438,2023-08-26,2023-08-31,2023-08-31,6,2023-10-30,2,10,60,60,65,0.2,"trt C","Miryalaguda",2.30258509299405,0.488947345691524,"2023-10-30",78,2
"Miryalaguda","T3","trt C",303,79.6054889248815,16.9557184845438,2023-08-26,2023-08-31,2023-08-31,6,2023-10-30,1,10,60,60,65,0.1,"trt C","Miryalaguda",2.30258509299405,0.488947345691524,"2023-10-30",78,1
"Miryalaguda","T3","trt C",304,79.6064559248815,16.9554354845438,2023-08-26,2023-08-31,2023-08-31,6,2023-10-30,0,10,60,60,65,0,"trt C","Miryalaguda",2.30258509299405,0.488947345691524,"2023-10-30",78,0
"Miryalaguda","T6","CGP",601,79.6065449248815,16.9422844845438,2023-08-27,NA,2023-08-31,6,2023-10-30,2,10,60,NA,64,0.2,"CGP","Miryalaguda",2.30258509299405,0.450153062752297,"2023-10-30",78,5
"Miryalaguda","T6","CGP",602,79.6054629248815,16.9425384845438,2023-08-27,NA,2023-08-31,6,2023-10-30,3,10,60,NA,64,0.3,"CGP","Miryalaguda",2.30258509299405,0.450153062752297,"2023-10-30",78,5
"Miryalaguda","T6","CGP",603,79.6053339248815,16.9416754845438,2023-08-27,NA,2023-08-31,6,2023-10-30,5,10,60,NA,64,0.5,"CGP","Miryalaguda",2.30258509299405,0.450153062752297,"2023-10-30",78,8
"Miryalaguda","T6","CGP",604,79.6064189248815,16.9414464845438,2023-08-27,NA,2023-08-31,6,2023-10-30,4,10,60,NA,64,0.4,"CGP","Miryalaguda",2.30258509299405,0.450153062752297,"2023-10-30",78,15
"Burdwan","T3","trt C",301,87.8308954975907,23.386223941135,2023-08-24,2023-08-27,2023-08-27,6,2023-10-27,3,11,61,61,64,0.272727272727273,"trt C","Burdwan",2.39789527279837,0.450153062752297,"2023-10-27",75,3
"Burdwan","T3","trt C",302,87.8298994975907,23.386105941135,2023-08-24,2023-08-27,2023-08-27,6,2023-10-27,2,11,61,61,64,0.181818181818182,"trt C","Burdwan",2.39789527279837,0.450153062752297,"2023-10-27",75,2
"Burdwan","T3","trt C",303,87.8296944975907,23.385158941135,2023-08-24,2023-08-27,2023-08-27,6,2023-10-27,3,11,61,61,64,0.272727272727273,"trt C","Burdwan",2.39789527279837,0.450153062752297,"2023-10-27",75,3
"Burdwan","T3","trt C",304,87.8306784975907,23.385307941135,2023-08-24,2023-08-27,2023-08-27,6,2023-10-27,5,11,61,61,64,0.454545454545455,"trt C","Burdwan",2.39789527279837,0.450153062752297,"2023-10-27",75,5
"Burdwan","T6","CGP",601,87.8213954975907,23.395288941135,2023-08-26,NA,2023-08-28,6,2023-10-28,5,11,61,NA,63,0.454545454545455,"CGP","Burdwan",2.39789527279837,0.411358779813071,"2023-10-28",76,8
"Burdwan","T6","CGP",602,87.8204314975907,23.395269941135,2023-08-26,NA,2023-08-28,6,2023-10-28,2,11,61,NA,63,0.181818181818182,"CGP","Burdwan",2.39789527279837,0.411358779813071,"2023-10-28",76,12
"Burdwan","T6","CGP",603,87.8202214975907,23.394350941135,2023-08-26,NA,2023-08-28,6,2023-10-28,2,11,61,NA,63,0.181818181818182,"CGP","Burdwan",2.39789527279837,0.411358779813071,"2023-10-28",76,7
"Burdwan","T6","CGP",604,87.8212294975907,23.394386941135,2023-08-26,NA,2023-08-28,6,2023-10-28,7,11,61,NA,63,0.636363636363636,"CGP","Burdwan",2.39789527279837,0.411358779813071,"2023-10-28",76,10
"Rajnandgaon","T3","trt C",301,80.8212941264725,21.0383757146132,2023-07-24,2023-08-06,2023-08-06,7,2023-10-16,0,10,71,71,84,0,"trt C","Rajnandgaon",2.30258509299405,1.22603872153683,"2023-10-16",64,0
"Rajnandgaon","T3","trt C",302,80.8203211264725,21.0383617146132,2023-07-24,2023-08-06,2023-08-06,7,2023-10-16,0,10,71,71,84,0,"trt C","Rajnandgaon",2.30258509299405,1.22603872153683,"2023-10-16",64,0
"Rajnandgaon","T3","trt C",303,80.8203211264725,21.0375137146132,2023-07-24,2023-08-06,2023-08-06,7,2023-10-16,0,10,71,71,84,0,"trt C","Rajnandgaon",2.30258509299405,1.22603872153683,"2023-10-16",64,0
"Rajnandgaon","T3","trt C",304,80.8212941264725,21.0375637146132,2023-07-24,2023-08-06,2023-08-06,7,2023-10-16,0,10,71,71,84,0,"trt C","Rajnandgaon",2.30258509299405,1.22603872153683,"2023-10-16",64,0
"Rajnandgaon","T6","CGP",601,80.8107381264725,21.0319317146132,2023-07-27,NA,2023-08-06,7,2023-10-16,0,10,71,NA,81,0,"CGP","Rajnandgaon",2.30258509299405,1.10965587271915,"2023-10-16",64,15
"Rajnandgaon","T6","CGP",602,80.8097081264725,21.0320317146132,2023-07-27,NA,2023-08-06,7,2023-10-16,0,10,71,NA,81,0,"CGP","Rajnandgaon",2.30258509299405,1.10965587271915,"2023-10-16",64,4
"Rajnandgaon","T6","CGP",603,80.8094421264725,21.0311737146132,2023-07-27,NA,2023-08-06,7,2023-10-16,0,10,71,NA,81,0,"CGP","Rajnandgaon",2.30258509299405,1.10965587271915,"2023-10-16",64,1
"Rajnandgaon","T6","CGP",604,80.8105981264725,21.0310837146132,2023-07-27,NA,2023-08-06,7,2023-10-16,0,10,71,NA,81,0,"CGP","Rajnandgaon",2.30258509299405,1.10965587271915,"2023-10-16",64,6
"US Nagar","T3","trt C",301,79.452721867125,28.873280869784,2023-08-01,2023-08-04,2023-08-04,7,2023-10-13,0,9,70,70,73,0,"trt C","US Nagar",2.19722457733622,0.799301609205338,"2023-10-13",61,0
"US Nagar","T3","trt C",302,79.451724867125,28.873684869784,2023-08-01,2023-08-04,2023-08-04,7,2023-10-13,0,9,70,70,73,0,"trt C","US Nagar",2.19722457733622,0.799301609205338,"2023-10-13",61,0
"US Nagar","T3","trt C",303,79.451338867125,28.872853869784,2023-08-01,2023-08-04,2023-08-04,7,2023-10-13,1,9,70,70,73,0.111111111111111,"trt C","US Nagar",2.19722457733622,0.799301609205338,"2023-10-13",61,1
"US Nagar","T3","trt C",304,79.452261867125,28.872411869784,2023-08-01,2023-08-04,2023-08-04,7,2023-10-13,1,9,70,70,73,0.111111111111111,"trt C","US Nagar",2.19722457733622,0.799301609205338,"2023-10-13",61,1
"US Nagar","T6","CGP",601,79.456439867125,28.876068869784,2023-08-02,NA,2023-08-04,7,2023-10-13,38,9,70,NA,72,4.22222222222222,"CGP","US Nagar",2.19722457733622,0.760507326266111,"2023-10-13",61,46
"US Nagar","T6","CGP",602,79.455479867125,28.876378869784,2023-08-02,NA,2023-08-04,7,2023-10-13,27,9,70,NA,72,3,"CGP","US Nagar",2.19722457733622,0.760507326266111,"2023-10-13",61,27
"US Nagar","T6","CGP",603,79.455051867125,28.875568869784,2023-08-02,NA,2023-08-04,7,2023-10-13,23,9,70,NA,72,2.55555555555556,"CGP","US Nagar",2.19722457733622,0.760507326266111,"2023-10-13",61,23
"US Nagar","T6","CGP",604,79.456047867125,28.875274869784,2023-08-02,NA,2023-08-04,7,2023-10-13,31,9,70,NA,72,3.44444444444444,"CGP","US Nagar",2.19722457733622,0.760507326266111,"2023-10-13",61,34
"Suryapet","T3","trt C",301,79.6566922759329,16.7917814585531,2023-08-22,2023-08-26,2023-08-26,7,2023-11-04,1,10,70,70,74,0.1,"trt C","Suryapet",2.30258509299405,0.838095892144565,"2023-11-04",83,1
"Suryapet","T3","trt C",302,79.6559132759329,16.7920244585531,2023-08-22,2023-08-26,2023-08-26,7,2023-11-04,3,10,70,70,74,0.3,"trt C","Suryapet",2.30258509299405,0.838095892144565,"2023-11-04",83,4
"Suryapet","T3","trt C",303,79.6555882759329,16.7911034585531,2023-08-22,2023-08-26,2023-08-26,7,2023-11-04,1,10,70,70,74,0.1,"trt C","Suryapet",2.30258509299405,0.838095892144565,"2023-11-04",83,1
"Suryapet","T3","trt C",304,79.6564232759329,16.7908374585531,2023-08-22,2023-08-26,2023-08-26,7,2023-11-04,0,10,70,70,74,0,"trt C","Suryapet",2.30258509299405,0.838095892144565,"2023-11-04",83,0
"Suryapet","T6","CGP",601,79.6488782759329,16.7785404585531,2023-08-24,NA,2023-08-26,7,2023-11-04,2,10,70,NA,72,0.2,"CGP","Suryapet",2.30258509299405,0.760507326266111,"2023-11-04",83,6
"Suryapet","T6","CGP",602,79.6482682759329,16.7792304585531,2023-08-24,NA,2023-08-26,7,2023-11-04,0,10,70,NA,72,0,"CGP","Suryapet",2.30258509299405,0.760507326266111,"2023-11-04",83,7
"Suryapet","T6","CGP",603,79.6477852759329,16.7785184585531,2023-08-24,NA,2023-08-26,7,2023-11-04,0,10,70,NA,72,0,"CGP","Suryapet",2.30258509299405,0.760507326266111,"2023-11-04",83,3
"Suryapet","T6","CGP",604,79.6485022759329,16.7778944585531,2023-08-24,NA,2023-08-26,7,2023-11-04,1,10,70,NA,72,0.1,"CGP","Suryapet",2.30258509299405,0.760507326266111,"2023-11-04",83,2
"Miryalaguda","T3","trt C",301,79.6067559248815,16.9563524845438,2023-08-26,2023-08-31,2023-08-31,7,2023-11-09,0,10,70,70,75,0,"trt C","Miryalaguda",2.30258509299405,0.876890175083792,"2023-11-09",88,0
"Miryalaguda","T3","trt C",302,79.6058219248815,16.9566354845438,2023-08-26,2023-08-31,2023-08-31,7,2023-11-09,0,10,70,70,75,0,"trt C","Miryalaguda",2.30258509299405,0.876890175083792,"2023-11-09",88,0
"Miryalaguda","T3","trt C",303,79.6054889248815,16.9557184845438,2023-08-26,2023-08-31,2023-08-31,7,2023-11-09,1,10,70,70,75,0.1,"trt C","Miryalaguda",2.30258509299405,0.876890175083792,"2023-11-09",88,1
"Miryalaguda","T3","trt C",304,79.6064559248815,16.9554354845438,2023-08-26,2023-08-31,2023-08-31,7,2023-11-09,0,10,70,70,75,0,"trt C","Miryalaguda",2.30258509299405,0.876890175083792,"2023-11-09",88,0
"Miryalaguda","T6","CGP",601,79.6065449248815,16.9422844845438,2023-08-27,NA,2023-08-31,7,2023-11-09,4,10,70,NA,74,0.4,"CGP","Miryalaguda",2.30258509299405,0.838095892144565,"2023-11-09",88,7
"Miryalaguda","T6","CGP",602,79.6054629248815,16.9425384845438,2023-08-27,NA,2023-08-31,7,2023-11-09,6,10,70,NA,74,0.6,"CGP","Miryalaguda",2.30258509299405,0.838095892144565,"2023-11-09",88,6
"Miryalaguda","T6","CGP",603,79.6053339248815,16.9416754845438,2023-08-27,NA,2023-08-31,7,2023-11-09,4,10,70,NA,74,0.4,"CGP","Miryalaguda",2.30258509299405,0.838095892144565,"2023-11-09",88,29
